LEGEND;Richards;DeltaBlue;Crypto;RayTrace;EarleyBoyer;RegExp;Splay;NavierStokes;PdfJS;Mandreel;Gameboy;CodeLoad;Box2D;Score
305;19268;2969;18184;26344;20774;3728;17349;25571;12257;22047;31395;21033;21774;15746
306;18223;4807;18304;26640;20582;3716;14000;25525;12617;21896;33431;20748;21131;16060
307;18230;4701;18004;25790;20791;3698;16999;25622;12317;21875;31304;21062;21321;16141
308;18216;3544;18082;26640;20680;3676;17692;25525;12245;22134;31548;21084;21385;15890
309;18184;3564;18128;26501;20864;3705;15891;25545;12600;22047;33695;21130;20784;15860
310;18244;4880;18244;26842;20533;3762;13349;25474;12162;21769;31335;21137;20909;15914
311;19314;2732;18294;26788;20718;3709;17594;25448;12617;22113;32853;21161;20867;15727
312;18202;4882;18259;26707;20790;3705;15606;25525;12512;21939;33236;20993;21427;16238
313;18223;3868;17276;26340;20810;3702;16730;25351;12011;21854;31827;20963;21236;15823
314;18226;4878;18467;26130;20625;3694;15923;25474;12600;21854;33695;21169;20950;16238
315;18195;4390;17063;26460;20714;3691;14073;25474;12092;21643;33595;21052;21173;15816
316;19285;3822;18005;26465;20391;3683;13349;25448;11989;21918;33333;20864;20888;15665
317;18219;3888;17184;26386;20632;3691;13357;25525;12139;21961;33728;21063;21517;15657
318;18188;4648;18237;27010;20653;3683;16119;25571;11864;21705;33929;21028;21236;16152
319;18202;3534;18216;26418;20534;3683;13445;25448;12139;18992;33529;20796;21048;15387
320;19225;3517;18045;26096;20539;3716;13715;25499;12115;22047;33895;21054;21215;15671
321;19250;3121;18233;26539;20710;3683;17749;25571;12269;22026;30327;21142;21832;15794
322;18177;4238;17313;26319;20765;3709;16983;25499;12245;22069;31579;21157;21406;16006
323;19314;3372;18039;26130;20776;3683;16510;25499;12069;19811;31610;21008;21496;15649
324;18166;4470;17406;26502;20910;3683;17553;25499;12550;21875;31244;21157;20580;16084
325;18099;3941;16391;26788;20380;3705;13408;25499;12174;21726;33236;21116;21152;15575
326;18237;4337;16432;26122;20812;3655;17724;25423;12186;21939;33562;21104;20950;16030
327;18198;4284;17463;26010;20741;3728;16314;25499;12174;21875;31548;21112;21496;15955
328;18177;3557;18388;26418;20490;3669;15891;25474;12000;21961;33497;20838;21152;15766
329;18181;3319;18105;26613;20737;3724;17594;25448;12104;21705;30478;21058;21731;15755
330;18223;3994;17613;26616;20836;3687;16860;25474;12257;21790;31244;21066;21517;15931
331;18202;3478;17920;26381;20655;3720;13437;25474;12329;21726;33794;21024;21342;15584
332;18191;3663;18393;26714;20786;3702;13406;25571;12150;22026;33464;20858;21581;15686
333;18223;4661;18129;26260;20850;3751;17838;25474;12535;22091;33497;20948;21069;16332
334;18226;3286;18124;26566;20542;3709;13414;25499;12221;21811;33398;21006;20971;15487
335;18205;4860;18485;26640;20694;3705;15940;25474;12069;22026;33431;21048;20909;16203
336;18230;4159;15905;26687;20747;3705;13388;25474;12115;21875;31456;20962;21363;15566
337;18212;4860;18308;26169;20914;3724;17276;25545;12724;21854;33529;21086;21215;16373
338;18191;4212;17246;26558;20788;3709;15288;25525;12475;21854;33728;20884;19920;15867
339;19275;4825;18239;25988;20817;3676;16771;25525;12269;21961;31304;21134;21215;16239
340;18216;4271;16177;26862;20779;3733;13534;25596;12293;21982;33828;21042;21385;15772
341;18205;3154;17999;26246;20794;3720;16852;25376;12245;21918;33595;20834;21517;15736
342;18226;4165;16154;26251;20859;3716;17423;25474;12150;21790;33172;20927;21517;15966
343;18223;4271;17240;26329;20651;3694;13508;25571;11989;21832;33661;20998;21385;15754
344;18166;4760;18409;26225;20717;3658;14277;25474;12488;21726;33895;21062;21321;16066
345;18209;3927;18387;26243;20741;3731;13764;25423;12174;21961;33172;21102;21069;15755
346;19240;4225;16295;26229;20744;3665;13878;25525;12257;21622;33794;21011;21427;15784
347;18212;3709;18079;26788;20680;3736;16062;25499;11921;21939;33464;21046;21406;15880
348;18226;3663;15974;25936;20599;3633;17341;25525;11954;21705;33861;20818;21257;15714
349;18233;3227;18432;26418;20586;3705;14008;25351;12546;21918;33398;20828;21581;15586
350;18124;3980;18150;26344;20654;3731;14065;25499;12402;21811;31274;20939;21321;15727
351;18202;4278;16948;26196;20671;3716;16412;25376;12257;21875;33794;21116;21385;16006
352;18219;4641;17954;26502;20842;3728;13355;25448;11853;21705;33464;20922;21236;15874
353;18219;3888;18299;26714;20732;3731;17659;25525;12537;18667;31304;21056;21215;15840
354;18191;4536;17236;26418;20540;3716;13393;25448;11977;21811;33464;21114;21194;15800
355;18198;4655;17159;26196;20828;3673;16119;25545;12011;21790;33728;20891;20950;16035
356;18177;4813;18510;26220;20795;3702;16632;25499;12069;22047;31365;20994;21517;16184
357;18216;4483;18211;26277;20688;3705;14432;25448;12550;21769;33962;21093;20743;15990
358;18184;3994;17156;26936;20538;3665;14196;25525;12488;21811;33861;21100;21539;15804
359;18233;3921;17345;26203;20744;3731;13984;25499;11943;21854;33794;21057;21048;15695
360;18212;4893;18031;26640;20730;3762;17692;25571;12575;21875;30539;21017;21894;16322
361;18188;4099;16401;26237;20603;3694;13495;25499;12000;21982;33464;20809;20846;15592
362;18170;4000;17210;26566;20832;3709;13354;25423;11989;21705;33529;21072;21215;15658
363;18135;4509;17622;26648;20804;3731;14302;25448;12570;21961;33628;21110;20867;15981
364;19282;4238;16864;26566;20794;3694;17374;25376;12000;22026;33695;20803;21111;16091
365;18198;4410;16941;26454;20668;3736;15182;25545;12582;21896;33895;21054;21090;15990
366;18195;4496;17036;26312;20833;3676;15752;25448;11943;21939;33464;21192;20971;15968
367;18219;3243;18035;26288;20876;3683;17814;25525;12150;21748;31365;21054;21090;15728
368;18156;4661;17894;26822;20530;3728;16070;25448;12011;21918;33497;20826;21517;16135
369;19169;3504;17911;26196;20371;3698;15793;25376;12600;21896;33366;18328;21517;15677
370;18219;3967;17520;26344;20711;3735;14082;25474;12575;21961;33464;21127;21152;15800
371;18184;4833;18637;26586;20653;3687;13886;25448;12546;21559;31456;21054;21215;15986
372;18198;3789;17877;26590;20665;3716;13625;25596;12305;21982;33562;21104;20393;15668
373;18219;3914;18227;26454;20695;3724;16738;25474;12081;21769;31395;21128;20888;15890
374;18205;4179;16007;26566;20599;3709;14448;25622;12488;21748;33695;21100;21791;15808
375;18237;3841;17529;26722;20775;3716;14473;25474;12414;22026;33529;21095;21215;15803
376;18191;3584;17819;27010;20652;3683;15980;25499;11966;21875;33595;20780;21363;15791
377;18159;3921;17828;26360;20626;3713;13268;25545;12127;21854;31094;20966;21236;15580
378;18159;4258;16607;26229;20902;3698;15597;25499;12402;21854;33398;21091;21048;15903
379;18195;4298;17349;26640;21118;3673;17708;25499;12365;21684;31274;21146;21602;16091
380;18216;4522;18580;26491;20766;3705;14342;25474;12465;21663;33628;21060;20930;16016
381;18244;3630;18227;26186;20807;3731;17252;25622;12057;21939;33562;21044;21194;15942
382;19271;4033;16999;26936;20737;3702;17643;25448;12195;22069;33366;20931;21321;16108
383;18223;3756;17845;26397;20973;3705;17529;25673;12365;21832;33661;21062;21111;16014
384;18223;4529;18214;26397;20702;3709;13465;25596;12317;18901;33431;20722;20888;15706
385;18209;4258;16641;26449;20738;3680;16013;25499;12245;22026;33761;20905;21342;15949
386;18241;3941;17738;26156;20890;3694;17415;25499;12186;21726;31124;21103;21321;15925
387;18113;3736;18304;25974;20664;3709;14562;25525;12081;22134;33333;20868;21645;15757
388;18181;4701;18224;26714;20898;3698;17374;25474;12305;21854;31703;21114;20909;16215
389;18209;4556;18477;26386;20864;3676;15850;25545;11853;21961;33431;20768;20971;16068
390;18198;4622;18293;26517;20754;3694;14342;25545;12546;22004;33464;21079;21300;16067
391;18226;4437;17806;26566;20758;3709;16013;25499;12139;21726;33828;20802;21496;16078
392;18209;3941;17957;26549;20813;3698;16608;25571;12081;19272;31094;21046;20867;15711
393;18219;4298;16196;26418;20890;3773;17553;25499;12341;22069;31518;21064;21173;16006
394;18237;4165;16839;26492;20845;3673;17472;25423;12377;21748;31214;21114;20930;15937
395;18149;4575;18050;26243;20762;3716;15720;25525;12046;22026;33861;19964;20805;16011
396;18205;3313;18277;26714;20707;3683;17138;25448;12034;22004;33464;20781;21048;15791
397;18216;4470;14526;26648;20730;3713;13546;25499;12488;22134;33661;21130;21048;15681
398;18184;4661;18476;26640;20996;3698;16225;25499;12257;21982;33761;20940;21624;16252
399;19300;3782;18264;26317;20748;3673;17732;25474;12587;22602;31274;19715;21194;15996
400;18181;4754;18374;26211;20617;3735;13601;25622;12305;21748;31184;21036;21363;15911
401;18237;3795;18454;26366;20755;3713;14359;25448;11977;21896;33529;21086;20909;15752
402;18184;4331;17582;26492;20545;3683;16624;25499;12046;21601;31214;21101;21152;15933
403;18202;3736;18262;27049;20769;3766;17855;25474;12546;21811;33996;20865;20930;16093
404;18138;4185;16793;26936;20736;3705;16200;25448;12057;22156;33828;21124;21090;15966
405;18241;3319;17565;26566;20424;3680;13458;25525;12139;21982;33695;20546;20846;15429
406;19229;3352;17761;26350;20541;3669;17741;25474;12600;21961;31094;21040;21048;15829
407;18223;4734;18304;26196;20673;3680;17023;25571;12341;21982;31548;21042;21602;16208
408;17750;4681;17933;26239;20763;3655;17504;25499;12092;21854;33895;20840;21667;16215
409;19310;3861;18419;26339;20871;3705;15899;25499;12139;21705;33695;20844;21048;15976
410;18219;3432;16714;26312;20873;3702;15654;25499;12629;21705;33761;21100;20743;15670
411;18191;4364;16736;26220;20830;3673;17561;25596;12426;21854;31426;21066;21215;16018
412;18223;4357;17370;26270;20822;3691;15785;25596;12174;21918;33172;21148;21090;15983
413;18241;3603;18113;26407;20760;3673;13894;25525;12092;21643;33529;20835;21581;15641
414;18184;3193;18022;26376;20794;3694;17643;25499;12305;21875;31456;21017;21300;15732
415;18216;4767;18583;26613;20688;3705;17325;25474;12034;21939;33828;20922;21321;16312
416;18209;4132;16301;26640;20703;3705;17512;25571;12546;21939;33398;20906;21321;16026
417;18188;4489;17419;26160;20812;3680;16820;25545;12127;22047;31184;20957;21321;16016
418;18226;3762;18462;26291;20626;3724;13521;25571;12162;21961;33268;21083;21278;15701
419;18230;4688;18331;26291;20730;3687;16820;25525;12174;21896;31548;21137;21342;16160
420;18173;3623;18182;26566;20460;3683;13022;25499;12127;22047;33464;20802;21069;15555
421;18121;3756;18002;26217;20531;3713;17684;25448;12139;21982;33794;21060;20950;15967
422;18173;4066;16582;26491;20937;3691;16021;25525;12293;21854;33728;21137;21215;15905
423;18226;3392;18448;26640;20864;3740;15068;25596;12174;21580;33761;20946;21406;15739
424;18188;4916;18537;26539;20580;3735;14342;25499;12535;21559;34030;20957;21215;16143
425;19240;3385;18216;26196;20750;3694;17374;25499;12115;22091;30600;21140;21215;15817
426;18202;4304;17407;26196;20847;3640;15842;25499;12245;21896;33929;20755;21173;15965
427;19233;3736;18259;26402;20820;3713;16592;25545;12245;21982;33828;21074;21131;16026
428;18223;3894;17293;26640;20960;3728;16078;25545;12293;21982;33464;20760;21257;15910
429;18205;4027;16679;26418;20625;3694;16412;25499;12438;21939;31426;21010;21069;15827
430;19296;4430;17643;26761;21070;3713;17635;25525;12305;22113;31395;21056;21069;16222
431;18181;4390;16584;26640;21015;3680;17488;25545;12377;22091;31335;21100;21215;16045
432;18181;3974;17908;26513;20614;3691;14383;25571;12233;21939;33761;20790;20971;15790
433;18212;3484;18202;26909;20834;3755;17374;25474;12104;21939;33661;21001;21215;15939
434;18177;4760;18362;26607;20706;3637;17398;25571;12570;21518;33204;21055;21236;16290
435;18233;4840;18188;26270;20623;3629;13837;25571;12426;22091;33695;20790;21496;16030
436;18219;3319;18161;26687;20844;3716;13152;25545;12081;21939;33497;20813;21427;15516
437;18223;3960;17818;26412;20788;3705;15777;25648;12057;22069;31456;20947;21236;15837
438;18233;4870;18268;26243;20736;3713;14008;25596;12570;21726;33794;20840;21236;16079
439;18089;4146;16368;26687;20699;3644;17504;25474;12069;21896;33431;21044;20909;15938
440;18216;4754;18423;26465;20843;3662;17708;25423;12365;22047;31335;20986;21278;16256
441;18135;4800;18204;26135;20690;3673;13421;25499;12034;22047;33695;20948;21300;15942
442;18170;3379;18032;26564;20832;3747;17195;25596;12454;21896;33464;20856;21342;15886
443;18216;4820;18459;26272;20774;3691;16795;25673;12186;21748;31094;21121;21048;16168
444;18219;4899;18601;26714;20720;3680;17521;25596;12034;21663;33628;21110;21321;16354
445;18138;4113;16595;26522;20744;3622;17007;25525;12353;22156;31672;21021;20702;15867
446;18230;4556;18527;26492;20658;3716;13410;25571;12221;21705;33268;20816;21028;15898
447;18159;3445;18392;26915;20647;3683;13259;25448;12305;21811;33529;21081;21406;15595
448;18219;4926;18532;25660;20717;3736;13300;25499;12221;21769;30600;21178;21278;15888
449;18223;4384;17631;26130;20592;3683;15907;25571;12562;22378;33761;20859;21257;16073
450;18226;3815;18016;26628;20772;3676;14188;25525;12600;21790;33895;21086;21215;15805
451;18195;4489;17671;26391;20638;3694;15907;25448;12069;21832;33398;21077;21215;16033
452;18177;3346;18161;26122;20808;3716;15915;25423;11977;15068;33661;20955;21111;15256
453;18149;4417;17147;26788;20624;3698;16127;25525;12127;21769;33529;21065;21406;16030
454;18230;4397;17653;26365;20906;3713;17618;25571;12550;21622;31426;21093;20805;16100
455;18233;4807;18609;26418;20740;3702;15980;25525;12104;21982;33761;21057;21385;16238
456;18216;3914;17942;26423;20561;3680;13553;25525;12104;20568;33628;21110;21342;15635
457;18202;4909;18530;26643;20803;3691;15019;25448;12245;21811;33366;20897;21496;16174
458;18099;3729;17894;26687;20843;3735;13462;25474;11921;22047;33695;21139;21517;15681
459;18173;2758;18401;26553;20833;3683;15467;25474;12127;21832;33431;21086;21257;15483
460;19296;4053;17100;26418;20540;3673;14188;25596;12587;22004;33695;21013;21257;15865
461;18219;4904;18733;26433;20738;3713;15793;25474;12104;21854;33497;21092;21300;16238
462;19303;3557;18333;26781;20846;3691;14098;25474;12221;21961;33529;20816;21131;15756
463;18191;3147;17968;26613;20937;3716;16054;25423;12000;22069;31456;21089;20661;15568
464;18202;4866;18444;26584;20862;3709;16860;25525;12092;21896;30539;20892;21300;16179
465;18230;4721;18255;26492;21053;3709;16795;25525;12197;21896;33861;20619;20930;16234
466;18188;3769;18366;26862;20599;3728;17569;25499;12069;21875;33464;21114;21131;16022
467;19293;3921;18024;26936;20845;3724;13472;25545;12139;21832;33431;21089;21152;15817
468;19254;3094;18342;26566;20539;3720;13878;25448;12575;21896;33828;21050;21257;15609
469;18248;3983;17755;26539;20643;3716;17659;25571;12306;22004;33301;21111;21111;16070
470;18202;4423;17487;26391;20791;3709;17512;25571;12046;22333;33529;21098;21048;16163
471;18233;4874;18537;26528;20618;3651;13392;25474;12046;21939;33728;21112;21173;15991
472;19218;3656;18143;26460;20816;3702;17366;25448;12115;21939;31304;21062;21321;15941
473;19254;4179;16763;26714;20804;3691;14571;25622;12233;22069;29087;21091;20950;15721
474;18205;4841;18630;26260;20813;3735;17023;25423;12162;21769;31034;20923;21152;16196
475;18188;3028;18179;25524;20838;3740;13406;25499;12389;21961;33529;18989;21131;15288
476;18219;4806;18548;26391;20964;3744;13324;25499;12389;21896;34030;21100;21342;16066
477;18195;3656;18179;26862;20807;3694;17708;25545;12186;21982;31672;21051;21406;15948
478;18195;3339;17718;26152;20516;3698;15972;25423;11977;21580;33861;20814;21581;15661
479;18181;4357;16675;26465;20675;3709;14155;25398;12587;22004;33962;20844;21517;15875
480;18159;3339;18123;26122;20745;3680;16779;25398;12209;22047;31304;20984;21173;15691
481;18195;4159;16827;26258;20535;3744;13517;25499;12209;21811;31426;21095;21300;15633
482;18195;4767;18544;26243;20853;3665;15777;25525;12011;21559;33661;20886;21560;16154
483;18188;4886;18416;26113;20230;3728;14155;25474;12069;22495;33497;20883;21152;16044
484;18163;4364;17175;26190;21112;3728;17675;25474;12562;22091;31456;21060;21090;16104
485;18237;4780;18222;26229;20539;3680;13281;25545;12092;21832;33464;20991;21624;15939
486;18184;4688;17876;26339;20729;3676;17863;25525;12463;21982;31487;21037;21342;16225
487;18188;4875;18355;26788;20440;3665;13878;25525;12593;22026;33728;21054;21427;16100
488;18230;4516;17113;26707;21012;3762;17309;25448;12463;21875;31579;21017;21257;16139
489;18212;3841;18527;26610;20484;3691;17822;25499;12550;21811;31274;21028;20826;15983
490;18124;3465;17761;26669;20811;3705;16494;25474;12245;21918;33661;21086;21385;15832
491;18188;3028;18434;26433;20925;3552;17789;25571;12463;22004;31827;21116;21300;15714
492;19257;4503;17165;26465;20797;3702;13429;25525;12127;21705;33398;20795;20846;15843
493;18209;4291;17349;26418;20623;3665;15638;25448;12414;21705;33268;21046;21363;15955
494;18226;4218;16759;26169;20826;3694;13509;25398;12057;22091;33562;21137;20867;15696
495;18216;3888;17983;26413;20708;3709;16820;25448;12162;21832;31641;18325;21300;15736
496;18244;4225;16108;26066;20643;3683;14106;25571;11966;22047;32016;20794;21215;15624
497;18198;3789;18138;25996;20576;3716;13541;25423;12139;21832;33268;21087;20971;15635
498;18212;3841;18021;26675;20574;3709;15866;25525;12451;21790;33464;20848;20867;15886
499;18216;4357;17280;26156;20692;3713;13992;25423;12402;22222;33431;20835;21131;15848
500;18191;4589;18114;26270;20638;3724;17521;25545;12629;20000;33431;21069;21173;16165
