LEGEND;Richards;DeltaBlue;Crypto;RayTrace;EarleyBoyer;RegExp;Splay;NavierStokes;PdfJS;Mandreel;Gameboy;CodeLoad;Box2D;Score
307;18781;19240;20895;26365;20835;3680;17789;25300;12587;21354;30600;21314;21069;18276
308;18774;19227;20983;26169;20655;3669;14139;25326;12162;21112;32980;21395;20743;17959
309;18714;19095;21126;26449;20754;3705;17292;25326;12127;21273;30600;18555;21496;18023
310;18714;19088;20801;25826;20610;3673;14807;25275;12174;20649;33075;21336;20641;17938
311;18802;18989;20959;26613;20576;3716;13399;25178;11665;21053;33140;21290;21090;17857
312;18834;19035;21024;26241;20833;3683;16396;25228;12011;21072;32980;21345;20784;18153
313;18791;19101;21112;25723;20805;3762;18140;25300;12488;21212;31034;21234;21048;18295
314;18587;17997;21151;26714;20467;3735;17610;25275;11932;21112;33398;21379;21048;18218
315;18858;19168;21016;26465;20636;3687;17806;25228;12317;21273;33333;21489;20805;18354
316;18717;19108;21361;26270;20574;3702;15752;25275;12000;21232;33268;21075;20846;18118
317;18802;18837;21338;26566;20572;3705;13699;25228;12069;21152;32790;21348;20826;17922
318;18756;19121;21029;26492;20568;3669;17741;25326;12186;21212;33075;18484;21517;18140
319;18745;19029;20720;25922;20540;3676;17724;25250;12438;21092;30508;21261;20846;18136
320;18682;19002;21250;26909;20573;3724;13517;25351;11989;20937;33236;21377;20909;17935
321;18721;19128;21256;26324;20732;3694;16852;25300;12057;21313;30539;21312;20867;18128
322;18823;18533;21085;26096;20808;3357;17977;25351;12341;20916;33398;21425;20475;18145
323;18717;19174;21032;25974;20711;3705;18115;25250;12305;21313;33236;21430;20516;18330
324;18767;18956;21210;26640;20718;3665;17455;25275;12023;20833;31274;21159;20950;18161
325;18781;19273;20951;26002;20517;3647;17349;25250;11809;21232;33204;21318;21560;18240
326;18671;19095;21184;26418;20633;3720;13652;25228;12150;21333;33301;21365;21090;17979
327;18608;19227;21050;26465;20802;3713;13699;25423;12197;21333;33236;21233;20413;17951
328;18837;18916;21060;26465;20811;3724;17105;25275;12011;21313;31456;21261;20580;18165
329;18728;19101;21171;26048;20862;3694;17895;25300;12593;21172;33236;21315;21048;18382
330;18685;19022;21221;26922;20844;3713;13693;25203;12127;21252;33172;21343;20930;17993
331;18851;19115;21047;26186;20596;3673;13510;25398;12034;20958;30448;21342;20621;17755
332;18798;19260;20989;26492;20553;3662;13634;25300;11943;21354;33236;21362;21131;17944
333;18798;19201;21018;26173;20845;3633;18099;25250;12688;20448;33366;21274;21090;18347
334;18869;19009;21129;26539;20830;3702;17716;25250;12488;21394;31124;21203;21111;18300
335;18721;19260;21101;26169;20850;3694;16461;25326;11943;21232;33140;21201;20495;18159
336;18812;19168;21237;26418;20150;3644;13524;25275;12000;21172;32303;21120;21152;17846
337;18749;19254;20948;26391;20775;3694;17195;25300;12046;21313;30975;20301;21236;18129
338;18752;19002;20422;26317;20563;3728;14603;25351;12162;21333;33172;21210;20641;17977
339;18812;19068;21019;26486;20617;3720;13992;25300;11932;21313;33301;21345;21090;17990
340;18745;19273;20889;26579;20568;3702;13636;25275;11943;21293;32885;21385;20434;17891
341;18809;19141;21177;26031;20800;3731;16877;25250;11977;21374;31064;21176;21069;18156
342;18791;19128;21167;26160;20611;3673;17537;25300;11909;21033;33301;21343;21090;18260
343;18812;19340;20913;26669;20666;3709;17439;25326;11876;21354;32271;21135;21069;18257
344;18763;19101;21047;26566;20699;3702;13748;25351;11977;21273;33236;21337;20764;17950
345;18735;18863;21184;26539;20588;3640;17855;25326;12500;21232;30508;21383;21111;18233
346;18795;19293;21440;26160;20804;3702;13618;25300;11909;21192;33075;21349;20888;17950
347;18774;19088;20979;26022;20653;3694;14131;25326;12575;21112;33172;21252;21278;18030
348;18685;19148;20908;26391;20584;3702;17692;25203;11898;20772;33398;21357;20621;18220
349;18661;19234;21179;26243;20754;3676;17838;25250;12174;21172;31274;21248;20743;18218
350;18851;18982;20900;26613;20626;3691;17512;25326;11943;21072;33204;21296;14387;17738
351;18664;18963;21179;25900;20633;3669;13532;25228;12046;20792;32916;21319;20434;17801
352;18812;19082;21047;26113;20679;3709;17553;25398;11954;21273;32948;21333;20661;18250
353;18777;19221;21126;26835;20626;3687;18001;25250;12341;21252;33172;21362;21236;18410
354;18685;19035;20984;26788;20574;3694;13703;25326;12023;21293;32400;20646;21215;17885
355;18756;19121;21350;26566;20613;3687;17847;25250;12402;20629;30569;21396;20867;18216
356;18756;19101;20875;26279;20782;3698;13638;25203;12011;21313;32948;21392;20846;17911
357;18862;18890;21151;26196;20737;3683;16168;25228;11954;20896;33301;21054;20353;18071
358;18788;19273;21227;26481;20839;3731;16991;25275;12115;20854;30600;21359;19238;18050
359;18823;19227;21242;26169;20685;3683;14399;25351;12389;20937;30508;21316;20805;17919
360;18890;19029;21010;26096;20790;3698;18140;25351;12257;19755;33366;20699;21048;18228
361;18791;18982;21118;26169;20513;3694;16192;25423;12081;21112;33562;20447;20930;18109
362;18830;19115;21231;26558;20723;3676;13614;25203;12150;21273;33140;21274;20909;17959
363;18869;18943;21164;26714;20497;3680;17504;25300;11909;21132;33236;21402;21048;18279
364;18788;19121;21338;26936;20755;3713;14685;25351;12197;21293;32853;21274;20888;18105
365;18795;19273;21104;26492;20875;3658;17154;25250;12104;21293;30569;21268;20805;18159
366;18745;18705;21076;26391;20791;3669;16070;25275;11932;21212;33075;21239;21048;18115
367;18699;19135;21032;26022;20749;3687;16176;25326;12069;21000;33012;21309;21321;18158
368;18636;19062;21338;26344;20662;3676;17969;25326;12402;21273;33012;21426;20601;18339
369;18738;19029;21269;26048;20764;3702;18083;25300;12257;21273;33140;21373;21090;18366
370;18682;19207;21086;26418;20527;3713;17708;25153;12438;21232;31064;18927;21111;18091
371;18851;19035;21197;26022;20795;3680;17920;25300;12317;21333;33268;21439;20867;18356
372;18742;19016;21263;26566;20530;3735;17521;25398;11864;21273;33075;21352;20867;18285
373;18696;19095;21197;26344;20629;3680;17480;25326;11921;21313;33431;21315;20888;18274
374;18777;19115;21270;26391;20624;3720;17594;25376;11921;21212;33366;21378;20784;18303
375;18749;19273;20858;26169;20799;3687;17944;25250;12233;21132;33464;21378;21152;18353
376;18756;19194;21041;26270;20595;3694;17627;25326;12034;21092;33172;21396;20805;18273
377;18841;19214;20822;26418;20572;3673;14302;25275;12451;21354;33236;21258;20846;18031
378;18731;19174;21179;26788;20692;3702;13927;25228;12317;21053;33366;21339;20950;18026
379;18731;19082;21014;26640;20655;3702;13576;25300;12209;21333;33464;21304;20846;17968
380;18752;18844;21144;26613;20734;3713;15931;25275;11853;20916;33529;21271;20909;18125
381;18788;19240;20963;26291;20632;3702;17276;25376;11876;21394;33043;21319;20888;18252
382;18791;19022;21257;26687;20658;3662;13508;25275;12174;21152;33043;21330;20764;17926
383;18682;19062;20858;26096;20512;3676;16152;25250;12081;21232;33043;21240;20475;18074
384;18714;19121;21029;26122;20812;3658;16404;25351;11966;21394;30448;21278;21048;18059
385;18728;19029;21291;26640;20620;3511;17594;25326;12186;20896;33268;21287;20971;18235
386;18834;19029;21074;26418;20360;3731;17480;25376;12174;21232;32948;21384;20621;18269
387;18798;19068;21149;26566;20663;3683;17521;25326;11943;21112;32916;21266;21131;18275
388;18798;19035;21237;26613;20665;3705;13715;25300;12023;21313;33204;21365;21131;17988
389;18774;19240;21385;26340;20893;3683;17056;25250;12023;21354;31005;21199;21090;18198
390;18699;19121;21097;26492;20569;3709;17472;25326;12046;21033;33236;21319;21069;18284
391;18816;19108;21087;25980;20873;3683;17822;25300;12500;21394;30569;21247;21215;18264
392;18795;18949;20994;26122;20663;3683;14416;25351;12605;21000;33562;21336;21152;18062
393;18689;19016;21032;25774;20921;3709;18034;25326;12438;21132;31365;21161;20153;18198
394;18812;19267;20907;26317;20676;3698;13633;25300;11887;21172;32980;21112;21111;17906
395;18678;19148;21142;26277;20615;3716;17455;25326;11943;20508;33366;21259;20723;18211
396;18756;19095;21085;26418;20800;3698;17749;25228;12537;20916;30267;21247;20950;18214
397;18745;18764;21341;26022;20677;3680;17113;25203;12186;21152;30600;21347;20516;18085
398;18707;18976;20676;26270;20702;3691;17627;25398;11989;20979;32885;21395;21236;18243
399;18795;19214;21304;26475;20795;3680;17252;25250;12295;21374;33529;21248;20930;18342
400;18604;19194;20907;25974;20664;3713;14147;25326;11943;21293;33398;21349;21152;17975
401;18798;19022;20886;26481;20722;3733;13735;25300;12023;21013;33236;21296;20846;17932
402;18752;19042;21000;26418;20556;3705;17545;25376;11977;21212;33107;21298;21131;18279
403;18812;19181;21101;26492;20591;3713;13669;25376;11977;21000;33012;21310;20909;17930
404;18816;18982;21112;26122;20557;3716;17569;25351;12139;20979;33562;19097;21131;18145
405;18795;19247;20908;24814;20417;3728;13625;25351;11820;21092;33043;21380;21048;17821
406;18781;19002;21060;26196;20663;3669;17186;25300;12525;21252;31034;21193;20971;18188
407;18809;19174;21154;26196;20621;3735;17553;25300;11966;21172;32885;21277;20826;18268
408;18671;18963;21156;26386;20738;3705;17675;25398;12150;21013;32948;21365;20723;18277
409;18752;19161;20974;26391;20528;3687;17406;25326;11921;21212;33595;21425;20723;18257
410;18738;19234;21040;26423;20785;3662;16225;25275;12092;20875;33075;21414;20888;18160
411;18717;18949;21180;26130;20756;3658;16103;25275;12139;20468;33398;21419;21215;18131
412;18802;18817;21046;26243;20748;3669;17358;25398;12562;20608;30600;21304;20661;18130
413;18848;18969;21217;26048;20737;3709;18213;25300;12281;20958;33075;21401;20846;18342
414;18689;18969;20866;25800;20654;3709;14179;25275;12402;20937;30600;21330;20192;17794
415;18791;19221;20954;26492;20506;3716;17643;25474;11909;21293;33301;21186;20764;18283
416;18827;19260;20916;26418;20751;3702;17781;25351;12115;21313;33268;21369;21236;18366
417;18862;19042;21041;26270;20428;3705;16257;25376;11932;21273;33172;21212;20495;18119
418;18827;19148;21149;26147;20846;3694;16820;25300;12115;16899;31154;21141;21321;17858
419;18770;19128;21284;26465;20594;3633;17969;25326;12475;21333;30569;21274;21539;18292
420;18812;19174;21276;24909;17547;3724;17545;25351;11898;21333;32980;18604;21236;17828
421;18812;19260;20879;26586;20607;3735;17618;25351;11921;20979;33301;21384;20888;18295
422;18703;19062;21017;26640;20599;3720;17594;25423;12081;21273;32948;21233;21069;18305
423;18714;18976;21321;26640;20523;3709;17301;25275;11887;21000;33333;21310;20909;18249
424;18844;19194;21034;26613;20712;3683;17871;25250;12512;21313;30237;21241;21278;18277
425;18798;19148;21428;26418;20734;3676;14685;25351;12221;21152;33236;21414;20971;18096
426;18812;19009;21038;26122;20763;3680;17944;25275;12257;21394;33301;21415;20434;18311
427;18812;19101;21194;26788;20967;3709;18213;25326;12221;21354;33628;21395;21131;18466
428;18752;19055;21182;26835;20954;3683;17684;25203;12512;21232;30508;21277;21278;18290
429;18668;19148;21115;26243;20805;3683;18034;25055;12221;21252;33301;21475;20601;18323
430;18802;19201;20916;26496;20784;3702;15997;25250;12104;21293;33464;21414;20743;18187
431;18738;18903;21012;25948;20669;3683;16852;25178;12092;21132;30600;21240;21152;18071
432;18802;19260;20976;26365;20474;3683;13643;25351;11943;21354;32400;21425;21152;17914
433;18671;19095;21304;26270;20645;3662;14269;25300;12600;20669;33204;21296;21111;18023
434;18791;19267;21190;26722;20692;3720;14505;25376;12011;21273;33464;21372;20867;18086
435;18703;19148;20926;26265;20718;3735;17700;25423;11943;21132;32853;21361;21321;18304
436;18661;19101;20985;26566;20525;3669;17521;25275;11977;21000;33107;21312;21173;18249
437;18682;19035;21031;26728;20840;3673;17879;25326;12069;20588;33628;21396;20805;18297
438;18823;19254;20954;26344;20833;3669;16143;25250;12162;20690;33333;21331;20867;18155
439;18682;18890;21244;26243;20759;3716;17186;25326;12081;20979;31214;21294;20743;18143
440;18714;19115;21109;26460;20893;3676;13553;25376;12000;20608;33140;21395;20888;17897
441;18724;19207;21215;26309;20776;3640;14122;25351;12233;20813;33464;21321;21048;17997
442;18738;19214;21120;26492;20483;3736;17480;25398;11989;21293;33661;21242;20846;18312
443;18707;19082;21139;26862;20876;3716;17374;25275;12081;21092;30569;21330;20333;18158
444;18791;19273;20899;25773;20851;3705;16160;25351;12081;21313;33562;21239;21215;18200
445;18717;19207;21082;26281;20798;3669;16143;25228;11820;21394;32821;21383;21048;18146
446;18788;19313;20955;25962;20767;3716;16592;25250;12046;21333;33140;21230;20930;18207
447;18802;19201;20797;26022;20765;3705;18001;25326;12438;21293;30357;21336;20888;18230
448;18714;18883;21208;26169;20701;3647;17496;25376;12233;20669;33204;21343;21090;18246
449;18809;19095;21141;26492;20409;3691;17659;25326;11887;21212;33075;21305;21215;18285
450;18636;18936;21016;26407;20494;3655;17439;25351;11954;20629;33172;21390;20601;18161
451;18809;18982;21157;25700;20805;3716;17594;25203;12269;21152;31184;21236;16028;17824
452;18798;19187;21258;26217;20303;3691;16877;25300;12069;21252;31034;21231;20888;18120
453;18767;19042;20995;26418;20668;3683;18140;25326;12475;21152;30600;21301;20682;18236
454;18738;19234;21182;26640;20520;3676;16168;25376;11989;21252;33398;21336;20867;18189
455;18721;19254;21039;26169;20508;3705;13412;25300;12174;21072;30327;21249;21048;17785
456;18781;19214;21140;26714;20859;3680;16363;25250;12233;21293;32980;20380;20950;18180
457;18784;18982;21066;26270;20588;3705;16257;25250;11977;21273;33140;21367;21111;18170
458;18763;18923;21338;26418;20741;3691;17969;25376;12209;21252;33140;21292;21152;18366
459;18749;19016;21103;26391;20662;3687;17578;25228;12475;21000;30600;21165;21007;18192
460;18802;18996;21136;26788;20634;3716;13546;25300;11932;21273;33268;18645;20950;17763
461;18791;19221;20872;26344;20520;3669;18067;25300;12221;20937;33661;21336;20888;18323
462;18781;19068;21060;26492;20630;3698;17113;25326;12377;21333;30297;21271;20888;18167
463;18819;19009;21298;26122;20788;3698;16388;25351;12104;21354;33140;18786;21406;18069
464;18682;19082;21117;26344;20534;3705;17439;25228;11977;21152;33140;21104;20888;18230
465;18632;18903;21068;26344;20676;3662;13461;25250;12115;21293;33075;21402;20846;17884
466;18823;19062;21310;25723;20979;3683;17700;25326;12414;21293;30448;20624;18525;18008
467;18742;19240;21103;26613;20583;3680;13711;25228;12034;21000;30600;21307;20621;17801
468;18639;19062;20952;26613;20520;3687;17480;25423;12127;21273;33236;21360;20846;18279
469;18756;19062;20745;25643;20674;3705;13405;25376;12069;21132;33529;21337;20950;17870
470;18819;19009;21281;26554;20460;3651;17586;25250;11921;21313;33075;21269;20909;18258
471;18717;19115;21055;26277;20821;3728;17186;25275;12011;21394;31274;21089;21385;18209
472;18767;18883;21003;26096;20736;3644;18181;25275;12139;21112;32400;21343;21236;18276
473;18827;19108;21121;26196;20668;3713;17920;25351;12257;21313;33497;18532;21496;18209
474;18894;18969;21109;26022;20561;3673;13458;25178;12034;21132;33628;21383;21173;17910
475;18784;19154;20997;26160;20873;3720;13667;25423;12139;21013;33529;21431;20826;17969
476;18629;18890;21328;26492;20582;3669;17537;25275;11943;21232;32948;21351;20723;18232
477;18777;19187;21220;25878;20757;3673;14212;25376;12512;20875;33107;21343;20950;18014
478;18777;19227;20750;26936;20869;3687;16054;25153;11887;21092;32980;21299;21215;18164
479;18805;19062;21052;25800;20423;3698;17496;25300;11932;20916;33595;21258;20930;18214
480;18791;19333;21233;26229;20643;3665;13539;25326;12000;21152;33497;18475;20971;17745
481;18692;18956;20867;26270;20705;3640;15483;25250;12046;20979;33562;21408;20454;18029
482;18731;19247;21254;25950;20691;3720;17333;25250;12057;21293;31214;21342;20950;18198
483;18742;18639;20944;26687;20577;3669;13715;25203;11989;20854;32853;20453;21215;17811
484;18668;19016;21069;26122;20660;3676;13728;25250;12115;21172;33695;21356;21173;17951
485;18735;19187;21075;26687;20985;3669;17879;25326;12600;21033;31244;21185;21090;18314
486;18752;19029;21353;25822;20834;3698;18181;25398;12257;20608;33301;21331;21090;18336
487;18728;18982;21399;26270;20625;3665;17659;25376;12057;21192;33204;21426;20867;18293
488;18767;19293;20969;26371;20775;3713;17627;25250;12011;21273;33398;21272;21111;18328
489;18781;18916;20760;26169;20721;3694;18091;25250;12700;21477;33398;21377;21069;18399
490;18763;18870;21096;26677;20661;3731;17594;25326;11966;20937;32980;21379;20784;18262
491;18759;19194;20945;26714;20783;3687;14514;25275;12500;21000;33301;21304;20930;18081
492;18576;19161;21107;26152;20720;3694;17610;25376;11977;21112;32335;18460;21090;18037
493;18809;19326;21155;26319;20866;3698;15915;25398;12221;21192;33043;21204;20764;18185
494;18788;19214;21230;26317;20745;3691;15980;25376;12057;21192;33012;18542;21090;17989
495;18710;19187;21103;26566;20568;3724;17423;25376;12034;21252;33204;21384;20040;18244
496;18731;18989;21122;25900;20338;3683;17578;25398;12127;20896;33107;21290;20867;18212
497;18710;19062;20995;26439;20679;3713;17390;25326;12186;21033;33431;21259;21111;18296
498;18675;19221;20888;25900;20701;3669;16209;25326;12209;21053;33012;19720;21539;18065
499;18809;19287;20755;26344;20585;3673;17985;25228;12245;21092;33301;21384;20784;18311
500;18731;19234;21193;26418;20860;3683;16494;25326;12104;21354;31124;21454;20909;18160
